"","X1","Date.time","Temperature","Precipitation","Relative.Humidity","Cloud.Cover","codedPrecipitation","month","Jan","Feb","Mar","Apr","May","June","July","Aug","Sep","Oct","Nov","Dec"
"885",885,2017-06-03,75,0.02,56.2,40.8,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"886",886,2017-06-04,77,0,50.92,38.7,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"887",887,2017-06-05,66,0,65.61,30.5,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"888",888,2017-06-06,64.7,0,56.74,27.2,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"889",889,2017-06-07,65.6,0,55.46,8.7,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"890",890,2017-06-08,70.2,0,44.51,46.6,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"891",891,2017-06-09,71.2,0,63.32,34.3,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"892",892,2017-06-10,77.3,0,52.84,37.2,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"893",893,2017-06-11,81.5,0,53.89,29.8,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"894",894,2017-06-12,80,0.36,65.45,46.6,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"895",895,2017-06-13,73.9,0.84,77.6,52.3,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"896",896,2017-06-14,75.8,0.38,75.86,54.6,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"897",897,2017-06-15,77.1,0,64.18,36.6,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"898",898,2017-06-16,76.7,0.15,63.17,42.3,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"899",899,2017-06-17,73,0.67,80.41,61.5,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"900",900,2017-06-18,68.6,0.04,70.86,55.3,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"901",901,2017-06-19,63.7,0.16,76.55,43.5,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"902",902,2017-06-20,62.3,0.04,75.03,35.5,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"903",903,2017-06-21,66,0,70.75,38.8,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"904",904,2017-06-22,72.5,0.2,79.92,66.9,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"905",905,2017-06-23,69.4,1.21,71.06,54.2,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"906",906,2017-06-24,61.6,0.06,69.5,45.1,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"907",907,2017-06-25,57.4,0.11,78.53,41,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"908",908,2017-06-26,57.8,0,70.21,46.4,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"909",909,2017-06-27,63.3,0,58.57,28.9,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"910",910,2017-06-28,65.3,1.24,79.4,60.6,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"911",911,2017-06-29,71.9,0.01,83.13,59.4,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"912",912,2017-06-30,70.6,0.29,79.48,56.2,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"913",913,2017-07-01,69.6,0,68.51,35.7,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"914",914,2017-07-02,70.6,0.24,70.81,46.2,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"915",915,2017-07-03,70.6,0.01,72.46,52.9,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"916",916,2017-07-04,70.8,0,68.97,27.3,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"917",917,2017-07-05,72.6,0.07,78.16,48.6,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"918",918,2017-07-06,77.9,0,73.58,34.9,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"919",919,2017-07-07,72.9,1.53,69.74,42.8,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"920",920,2017-07-08,67.6,0,66.76,21.7,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"921",921,2017-07-09,73.7,0,63.12,48.8,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"922",922,2017-07-10,73.6,0.81,80.98,66.9,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"923",923,2017-07-11,75.5,0,83.95,55.8,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"924",924,2017-07-12,76.5,0.7,83.38,64.6,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"925",925,2017-07-13,73.6,0,76.22,43.1,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"926",926,2017-07-14,63.3,0,78.59,82.9,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"927",927,2017-07-15,70,0,79.36,31.1,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"928",928,2017-07-16,71.2,0.4,79.23,50.8,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"929",929,2017-07-17,67.7,0,70.83,18.6,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"930",930,2017-07-18,74.3,0,76.47,48.3,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"931",931,2017-07-19,75.4,0.7,84.5,67.8,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"932",932,2017-07-20,75.8,0.76,82.57,53.6,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"933",933,2017-07-21,71.8,1.48,92.11,50,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"934",934,2017-07-22,73.6,0.01,87.48,76.7,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"935",935,2017-07-23,74.8,0,74.21,41,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"936",936,2017-07-24,66.5,0,74.45,65.3,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"937",937,2017-07-25,67.8,0,75.5,39.7,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"938",938,2017-07-26,72.7,0.25,84.14,56.3,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"939",939,2017-07-27,73.8,0,74.66,40.3,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"940",940,2017-07-28,69.3,0,69.44,25,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"941",941,2017-07-29,67.2,0,69.6,15.1,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"942",942,2017-07-30,68.8,0,68.07,22.5,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"943",943,2017-07-31,72,0,66.05,41.4,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"944",944,2017-08-01,71.9,0,71.04,21.4,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"945",945,2017-08-02,73.3,0,74.16,41.2,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"946",946,2017-08-03,67.4,0.47,83.18,83.5,1,"08",0,0,0,0,0,0,0,1,0,0,0,0
"947",947,2017-08-04,59.8,0.04,78.25,73.3,1,"08",0,0,0,0,0,0,0,1,0,0,0,0
"948",948,2017-08-05,66.3,0,70.73,38.6,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"949",949,2017-08-06,66.9,0,79.39,60.6,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"950",950,2017-08-07,66.2,0,73.93,55.2,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"951",951,2017-08-08,68.3,0,67.22,24,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"952",952,2017-08-09,69.3,0,66.26,44.1,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"953",953,2017-08-10,71.5,0.84,70.07,55.8,1,"08",0,0,0,0,0,0,0,1,0,0,0,0
"954",954,2017-08-11,65.1,0.01,82.27,55,1,"08",0,0,0,0,0,0,0,1,0,0,0,0
"955",955,2017-08-12,64.1,0,70.24,21.9,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"956",956,2017-08-13,64.6,0,72.7,44.5,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"957",957,2017-08-14,67.5,0,74.81,56.7,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"958",958,2017-08-15,67.9,0,81.84,66.7,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"959",959,2017-08-16,71.4,1.69,82.1,54.9,1,"08",0,0,0,0,0,0,0,1,0,0,0,0
"960",960,2017-08-17,72.4,0.61,85.22,77.8,1,"08",0,0,0,0,0,0,0,1,0,0,0,0
"961",961,2017-08-18,69,0,74.8,79.9,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"962",962,2017-08-19,69.3,0,76.57,18,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"963",963,2017-08-20,70.1,0,80.92,42,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"964",964,2017-08-21,71.4,0,85.48,43.8,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"965",965,2017-08-22,69.2,0,69.13,54.5,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"966",966,2017-08-23,63.4,0,69.79,25.5,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"967",967,2017-08-24,59.8,0,73.28,41.1,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"968",968,2017-08-25,59.2,0,71.07,31.6,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"969",969,2017-08-26,63,0.01,76.3,69.3,1,"08",0,0,0,0,0,0,0,1,0,0,0,0
"970",970,2017-08-27,65.4,0.17,84.38,77.8,1,"08",0,0,0,0,0,0,0,1,0,0,0,0
"971",971,2017-08-28,66.7,0,87.84,74.1,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"972",972,2017-08-29,65.7,0,81.73,60.8,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"973",973,2017-08-30,66,0.33,81.09,38.1,1,"08",0,0,0,0,0,0,0,1,0,0,0,0
"974",974,2017-08-31,61.6,0,79.86,68.6,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"975",975,2017-09-01,58.6,0,71.78,26.2,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"976",976,2017-09-02,57.1,0.07,83.5,47.6,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"977",977,2017-09-03,66.7,0,71.9,50.7,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"978",978,2017-09-04,68.7,0,65.64,65,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"979",979,2017-09-05,55.5,0.03,75.96,40.9,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"980",980,2017-09-06,53.9,0,77.82,53.8,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"981",981,2017-09-07,56.5,0,77.55,61.9,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"982",982,2017-09-08,57,0.06,82.11,67.4,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"983",983,2017-09-09,58.5,0,71.86,21.4,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"984",984,2017-09-10,58.5,0,69.47,0,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"985",985,2017-09-11,58.8,0,73.91,7.8,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"986",986,2017-09-12,64.8,0,77.67,15.7,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"987",987,2017-09-13,65.3,0,75.46,3.6,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"988",988,2017-09-14,68,0,72.14,18.7,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"989",989,2017-09-15,74.5,0,62.18,21.7,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"990",990,2017-09-16,75.8,0,64.86,33.2,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"991",991,2017-09-17,67.2,0.03,76.67,56.6,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"992",992,2017-09-18,61.9,0,69.31,34.7,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"993",993,2017-09-19,67.8,0,74.81,22.1,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"994",994,2017-09-20,75.4,0.36,76.29,40.3,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"995",995,2017-09-21,75.5,0.03,81.16,54.8,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"996",996,2017-09-22,79.3,0,67.55,14.2,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"997",997,2017-09-23,78.6,0,64.66,11.9,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"998",998,2017-09-24,77.7,0,62.94,2.8,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"999",999,2017-09-25,75,0,66.99,16.3,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1000",1000,2017-09-26,70.4,0.01,77.89,50.9,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1001",1001,2017-09-27,57.9,0,73.13,50.1,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1002",1002,2017-09-28,58.7,0,67.39,15.4,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1003",1003,2017-09-29,57.6,0,67.72,35.3,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1004",1004,2017-09-30,54.1,0,70.08,29,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1005",1005,2017-10-01,58.6,0,57.15,37.1,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1006",1006,2017-10-02,69,0,59.45,44.3,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1007",1007,2017-10-03,72.2,0.06,68.72,61.5,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1008",1008,2017-10-04,61.3,0.64,73.29,38.7,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1009",1009,2017-10-05,54.6,0.31,76.9,56.7,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1010",1010,2017-10-06,60.3,0.23,93.16,94.8,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1011",1011,2017-10-07,65.7,0.46,85.91,76.9,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1012",1012,2017-10-08,63.5,0,73.1,3.5,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1013",1013,2017-10-09,58,0,79.57,12.6,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1014",1014,2017-10-10,52.3,0.23,72.49,76.4,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1015",1015,2017-10-11,53.7,0.3,89.56,97.9,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1016",1016,2017-10-12,56,0.02,93.82,96.7,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1017",1017,2017-10-13,57.6,0.24,90.45,88.1,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1018",1018,2017-10-14,59.3,0.33,97.2,95.7,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1019",1019,2017-10-15,52,0.03,80.79,78.1,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1020",1020,2017-10-16,50.1,0,66.77,24,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1021",1021,2017-10-17,59.5,0,52.2,19.4,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1022",1022,2017-10-18,59.9,0,56.8,9.8,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1023",1023,2017-10-19,57,0,51.36,43.6,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1024",1024,2017-10-20,62.9,0,55.61,32,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1025",1025,2017-10-21,67.5,0,60.87,38.5,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1026",1026,2017-10-22,56.5,0.23,85.85,70,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1027",1027,2017-10-23,49.1,0.12,83.99,49.5,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1028",1028,2017-10-24,44.3,0.4,80.38,82.4,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1029",1029,2017-10-25,42.2,0,64.85,35.7,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1030",1030,2017-10-26,48.4,0,67.44,52.4,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1031",1031,2017-10-27,38.2,0,73.54,94.5,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1032",1032,2017-10-28,36,0.01,75.68,91,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1033",1033,2017-10-29,37.4,0,66.05,67.3,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1034",1034,2017-10-30,38.7,0,75.16,75.2,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1035",1035,2017-10-31,33.7,0,60.11,89.5,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1036",1036,2017-11-01,36.5,0.08,73.58,84.9,1,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1037",1037,2017-11-02,43.8,0.01,90.9,81.6,1,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1038",1038,2017-11-03,39.2,0,69.79,70.9,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1039",1039,2017-11-04,42.2,0.23,93.1,91.5,1,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1040",1040,2017-11-05,44,0,86.76,91.2,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1041",1041,2017-11-06,33.1,0,64.27,76.8,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1042",1042,2017-11-07,33.5,0,69.14,42.7,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1043",1043,2017-11-08,34.6,0,71.3,16.9,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1044",1044,2017-11-09,30.5,0,57.56,54.3,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1045",1045,2017-11-10,20.5,0,61.77,44.3,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1046",1046,2017-11-11,31.2,0,61.55,87.4,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1047",1047,2017-11-12,34,0,82.49,72,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1048",1048,2017-11-13,32.3,0,88.44,67.6,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1049",1049,2017-11-14,39.2,0,84.42,95.3,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1050",1050,2017-11-15,42.6,0.1,79.62,94.8,1,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1051",1051,2017-11-16,32.8,0,74.38,90.7,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1052",1052,2017-11-17,36.5,0.15,85.08,96.6,1,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1053",1053,2017-11-18,36.3,0.1,86.28,87.7,1,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1054",1054,2017-11-19,28.7,0,61.17,43.9,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1055",1055,2017-11-20,41.8,0,60.67,45.1,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1056",1056,2017-11-21,35,0,54.23,32.5,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1057",1057,2017-11-22,25.7,0,62.13,41,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1058",1058,2017-11-23,35.5,0,56.88,35.2,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1059",1059,2017-11-24,50.2,0,57.41,32.3,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1060",1060,2017-11-25,39.8,0,64.55,25.8,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1061",1061,2017-11-26,36.7,0,67.07,41.4,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1062",1062,2017-11-27,42.1,0,72.48,39.6,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1063",1063,2017-11-28,50.6,0,45.77,40.9,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1064",1064,2017-11-29,36.2,0,55.66,20.5,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1065",1065,2017-11-30,41.2,0,57.24,21,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"1066",1066,2017-12-01,36.6,0,65.63,40.6,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1067",1067,2017-12-02,39.8,0,60.16,40.1,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1068",1068,2017-12-03,38.9,0,67.02,39.1,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1069",1069,2017-12-04,53.9,0.5,75.25,85.5,1,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1070",1070,2017-12-05,28.3,0,56.38,47.2,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1071",1071,2017-12-06,24.5,0,57.62,28.1,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1072",1072,2017-12-07,19.5,0,59.23,41.7,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1073",1073,2017-12-08,26.4,0,61.16,49,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1074",1074,2017-12-09,23.8,0.04,72.82,64.9,1,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1075",1075,2017-12-10,24.9,0,72.09,84,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1076",1076,2017-12-11,27.6,0.03,79.89,81.8,1,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1077",1077,2017-12-12,17.9,0,57.47,66.7,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1078",1078,2017-12-13,25.6,0,69.08,89.7,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1079",1079,2017-12-14,19.2,0,71.43,39.7,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1080",1080,2017-12-15,27.3,0,72.96,90,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1081",1081,2017-12-16,33.6,0,75.7,76.9,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1082",1082,2017-12-17,32.5,0,88.69,99.5,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1083",1083,2017-12-18,35.1,0.05,86.87,85.6,1,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1084",1084,2017-12-19,38.6,0,57.13,24.9,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1085",1085,2017-12-20,24.2,0,61.3,53,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1086",1086,2017-12-21,29.7,0,80.4,88,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1087",1087,2017-12-22,30.1,0,84.3,90.8,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1088",1088,2017-12-23,19.1,0,72.66,44.3,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1089",1089,2017-12-24,17.6,0.08,79.52,61.1,1,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1090",1090,2017-12-25,8.6,0,65.48,43.1,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1091",1091,2017-12-26,-2.3,0,67.65,18.8,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1092",1092,2017-12-27,-2.4,0,71.67,15.4,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1093",1093,2017-12-28,4.6,0.04,74.94,73.4,1,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1094",1094,2017-12-29,10.5,0.04,81.08,86,1,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1095",1095,2017-12-30,-1,0,64.93,28.3,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1096",1096,2017-12-31,-1,0,64.18,32.7,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"1097",1097,2018-01-01,-5.3,0,65.44,0,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1098",1098,2018-01-02,1.8,0,61.33,44.8,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1099",1099,2018-01-03,8.9,0.01,69.05,58.7,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1100",1100,2018-01-04,0.3,0,70.6,1.7,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1101",1101,2018-01-05,-1.2,0,73.12,7.6,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1102",1102,2018-01-06,1,0,69.42,32.5,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1103",1103,2018-01-07,21,0.02,68.95,91.3,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1104",1104,2018-01-08,32.4,0,75.6,37.4,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1105",1105,2018-01-09,30.4,0,82.63,49.6,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1106",1106,2018-01-10,37.7,0.01,95.98,95.8,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1107",1107,2018-01-11,38.5,0.15,87.41,97.4,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1108",1108,2018-01-12,12.9,0,68.36,51.9,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1109",1109,2018-01-13,2.4,0,63.21,0,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1110",1110,2018-01-14,7.6,0.05,75.06,63.2,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1111",1111,2018-01-15,17.4,0.14,85.78,99.7,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1112",1112,2018-01-16,14.1,0,78.87,48.3,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1113",1113,2018-01-17,12.3,0,71.7,24.6,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1114",1114,2018-01-18,24.6,0,66.66,19.4,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1115",1115,2018-01-19,33,0,68,52.2,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1116",1116,2018-01-20,36.5,0,74.88,39.2,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1117",1117,2018-01-21,33.8,0.09,95.94,81.5,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1118",1118,2018-01-22,36,1.03,97.16,100,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1119",1119,2018-01-23,27.4,0.02,83.7,100,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1120",1120,2018-01-24,25.7,0,78.28,98.3,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1121",1121,2018-01-25,28.4,0,87.11,59.2,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1122",1122,2018-01-26,39.1,0.02,72.66,51.5,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1123",1123,2018-01-27,38.3,0,68.25,20.6,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1124",1124,2018-01-28,25.7,0.02,81.86,71.8,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1125",1125,2018-01-29,19.5,0,71.75,65.3,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1126",1126,2018-01-30,18.6,0,65.72,47.5,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1127",1127,2018-01-31,33.8,0,60.72,69.1,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"1128",1128,2018-02-01,12.3,0,53.13,20.8,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"1129",1129,2018-02-02,9.1,0,54.15,39.2,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"1130",1130,2018-02-03,24.8,0.21,72.16,96.9,1,"02",0,1,0,0,0,0,0,0,0,0,0,0
